"incident_id","incident_date","incident_time","updated_date","state","city_or_county","address","business_location_name","latitude","longitude","killed","injured","victims_killed","victims_injured","suspects_killed","suspects_injured","suspects_arrested","incident_characteristics","sources","date_fixed","year"
450505,"November 20, 2015","N/A",1448390226,"Pennsylvania","Pittsburgh","Prospect Drive","Prospect Terrace housing complex",40.4314,-79.9356,1,3,1,3,0,0,0,"Shot - Wounded/Injured, Shot - Dead (murder, accidental, or suicide), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","c(""http://triblive.com/news/allegheny/9479922-74/shortly-east-least?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+alltribstories+%28TribLIVE+News%29#axzz3ryZTKKp2"", ""http://www.wtae.com/news/at-least-three-people-shot-in-east-pittsburgh/36564352"", ""http://www.wpxi.com/news/news/local/least-3-people-shot-east-pittsburgh/npRfP/"")","2015-11-20",2015
1554446,"November 20, 2019","4:00 PM",1574393840,"California","Richmond","20th St and Roosevelt Ave","N/A",37.94,-122.351,0,4,0,4,0,0,0,"Shot - Wounded/Injured, Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","https://www.eastbaytimes.com/2019/11/21/four-shot-in-richmond-victims-expected-to-survive/","2019-11-20",2019
1857040,"November 20, 2020","2:50 PM",1657682675,"Wisconsin","Milwaukee (Wauwatosa)","2500 N Mayfair Rd","Mayfair Mall - Macy's",43.0638,-88.0446,0,8,0,8,0,0,1,"Shot - Wounded/Injured, Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","c(""https://www.fdlreporter.com/story/news/local/2020/11/20/multiple-people-shot-mayfair-mall-wauwatosa-wisconsin/6363298002/"", ""https://www.jsonline.com/story/news/local/2020/11/20/multiple-people-shot-mayfair-mall-wauwatosa-wisconsin/6363298002/?utm_campaign=snd-autopilot"", ""https://www.tmj4.com/news/local-news/large-police-presence-at-mayfair-mall-following-emergency-incident"", ""https://twitter.com/CFlorestv/status/1329909022296846336"", ""https://twitter.com/WauwatosaPD/status/1329936178129350657/photo/1"", 
""https://www.jsonline.com/story/news/2021/11/08/wisconsin-supreme-court-agrees-hear-matter-mayfair-mall-shooting-wauwatosa/6338569001/"", ""https://www.tmj4.com/news/local-news/accused-mayfair-mall-shooter-charged-as-an-adult"")","2020-11-20",2020
2172018,"November 20, 2021","2:20 AM",1637508601,"Illinois","Berwyn","6802 W 26th St","Tipsys’ Tap",41.8431,-87.7934,0,4,0,4,0,0,0,"Shot - Wounded/Injured, Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location), Bar/club incident - in or around establishment","https://wgntv.com/news/chicago-news/4-people-wounded-in-overnight-shooting-at-berwyn-bar/","2021-11-20",2021
2171568,"November 20, 2021","4:00 AM",1637640001,"California","Fresno","3665 N Pleasant Ave","Pleasant Village Apartments",36.7836,-119.841,2,2,2,2,0,0,0,"Shot - Wounded/Injured, Shot - Dead (murder, accidental, or suicide), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location), House party / Block Party / Park Party / Private Parties at event spaces / Weddings and Funerals, ETC","c(""https://www.fresnobee.com/news/local/crime/article255990092.html"", ""https://abc30.com/fresno-shootings-violence/11263054/"")","2021-11-20",2021
2464943,"November 20, 2022","7:00 PM",1745986138,"Oklahoma","Ames","2372 N 2760 Rd","N/A",36.1398,-98.087,4,1,4,1,0,0,1,"Shot - Wounded/Injured, Shot - Dead (murder, accidental, or suicide), Mass Murder (4+ deceased victims excluding the subject/suspect/perpetrator , one location), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","c(""https://www.koco.com/article/oklahoma-bureau-investigation-quadruple-homicide-hennessey/42032578"", ""https://www.2news.com/news/national/oklahoma-police-suspect-nabbed-in-killings-of-4-at-pot-farm/article_e6554a4b-4769-52d7-af69-49857c360124.html"", ""https://abc7amarillo.com/news/local/man-charged-with-killing-4-workers-at-oklahoma-pot-farm-chen-wu-quirong-in-chen-he-chun-chen-he-qiang-fang-hui-lee-yi-fei-lin-kingfisher-county-jail-marijuana-murder-homicide-shooting-crime-florida-arrest-oklahoma-state""
)","2022-11-20",2022
2464272,"November 20, 2022","2:00 AM",1669015662,"Texas","Dallas","2000 S Beckley Ave","N/A",32.7237,-96.8226,0,4,0,4,0,0,0,"Shot - Wounded/Injured, Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","https://www.fox4news.com/news/fight-in-parking-lot-ends-in-shooting-leaving-four-people-in-the-hospital-early-sunday-morning","2022-11-20",2022
2760730,"November 20, 2023","1:00 PM",1700615298,"Colorado","Westcliffe","173 Rocky Ridge Rd","N/A",38.2155,-105.361,3,1,3,1,0,0,1,"Shot - Wounded/Injured, Shot - Dead (murder, accidental, or suicide), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","c(""https://www.cbsnews.com/colorado/news/custer-county-quadruple-shooting-property-lines/"", ""https://www.canoncitydailyrecord.com/2023/11/20/breaking-news-custer-county-sheriffs-office-authorities-responding-to-high-risk-situation/"", ""https://www.facebook.com/CCSOAdmin"", ""https://www.denver7.com/news/local-news/custer-county-suspect-who-allegedly-killed-3-over-property-dispute-arrested-in-new-mexico-deputies-say"", ""https://coloradosun.com/2023/11/21/colorado-shooting-westcliffe-property-dispute/""
)","2023-11-20",2023
2760537,"November 20, 2023","8:30 PM",1701662883,"Ohio","Fairborn (Beavercreek)","3360 Pentagon Blvd","Walmart",39.7706,-84.0575,1,4,0,4,1,0,0,"Shot - Wounded/Injured, Shot - Dead (murder, accidental, or suicide), Suicide^, Attempted Murder/Suicide (one variable unsuccessful), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location), Assault weapon (AR-15, AK-47, and ALL variants defined by law enforcement)","c(""https://www.whio.com/news/local/large-police-presence-called-greene-county-walmart/ZPDB46MBKZGH5PO7Q2EFUEKOXI/"", ""https://www.daytondailynews.com/local/crews-respond-to-active-shooter-at-beavercreek-walmart/Q24SROW5F5DNPJLTHJQUVXIAB4/"", ""https://www.facebook.com/BeavercreekOHPD/posts/pfbid026y1uR53HTWkXxZmKTyv95JswacBL5JMwNwSC46HsPsc1YU7vrPtA95SLr1mZN379l"", ""https://www.facebook.com/BeavercreekOHPD/posts/pfbid0QqCkNSWD6hNSamtMpJmrQZRJxBP5YXtZgbCn84zfewY45Ru7qLBu4S6qhbgn2aJ8l?__cft__[0]=AZWQyO4_VvgOTa6oXkw2_xJ01jao9lGqYEXDN6cxK-uwol9n38f0jltufWebWsjB4Fed666KNheFZyMgPwvxjXFx5qmoxvxHL4cN8zNCarqhsheucHqDLfNqBnMHj"", 
""https://www.fox19.com/2023/11/21/police-identify-suspect-dayton-walmart-shooting/"", ""https://apnews.com/article/ohio-walmart-mass-shooter-police-6cb3f4150d0a16b69f0059987421233c"", ""https://dayton247now.com/news/local/beavercreek-wal-mart-shooting-victim-moved-out-of-icu#"")","2023-11-20",2023
223582,"November 21, 2014","N/A",1748581320,"Pennsylvania","Clairton","600 block of Miller Ave","N/A",40.2926,-79.8834,0,6,0,6,0,0,0,"Shot - Wounded/Injured, Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","http://pittsburgh.cbslocal.com/2014/11/21/police-6-shot-outside-of-clairton-speakeasy/","2014-11-21",2014
451057,"November 21, 2015","N/A",1451261362,"Maryland","Baltimore","Stricker and School","N/A",39.3058,-76.6419,1,3,1,3,0,0,0,"Shot - Wounded/Injured, Shot - Dead (murder, accidental, or suicide), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","http://baltimore.cbslocal.com/2015/11/21/multiple-people-reportedly-shot-in-baltimore/","2015-11-21",2015
1260525,"November 21, 2018","5:10 PM",1542916801,"Missouri","Saint Louis","4200 block of Shreve Ave","N/A",38.6834,-90.2387,0,4,0,4,0,0,0,"Shot - Wounded/Injured, Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","c(""https://www.kmov.com/news/police-investigating-quadruple-shooting-in-north-city/article_65a5f052-ee01-11e8-8c07-0f7f0881ea07.html"", ""https://www.stltoday.com/news/local/crime-and-courts/four-people-injured-in-shooting-in-penrose-neighborhood/article_8c775e3b-9308-5b4b-b7f3-32ba2411c718.html"")","2018-11-21",2018
1554807,"November 21, 2019","2:45 AM",1680032735,"Washington","Everett","120 West Casino Rd","Park 120 Apartments",47.9206,-122.235,0,4,0,4,0,0,1,"Shot - Wounded/Injured, Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location), Drug Sales or Trafficking, Possession of gun by felon or prohibited person","c(""https://www.king5.com/article/news/local/everett/everett-apartment-shooting/281-517c96af-af69-4f8c-a3ae-27cf170020ad"", ""https://www.kiro7.com/news/local/breaking-four-shot-inside-everett-apartment/1010940725"", ""https://www.heraldnet.com/news/four-people-shot-and-injured-in-south-everett/"", ""https://news4sanantonio.com/news/local/everett-police-track-down-shooting-suspects-in-houston-texas"", ""https://www.heraldnet.com/news/suspect-in-quadruple-shooting-in-everett-arrested-in-texas/"")","2019-11-21",2019
1555135,"November 21, 2019","10:00 PM",1574445601,"California","Long Beach","1100 block of 10th St","N/A",33.7788,-118.179,0,5,0,5,0,0,0,"Shot - Wounded/Injured, Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","https://ktla.com/2019/11/22/5-injured-in-late-night-shooting-in-long-beach-perpetrator-sought/","2019-11-21",2019
1857947,"November 21, 2020","5:30 AM",1606068195,"Arizona","Phoenix","35th Ave and Earll Dr","N/A",33.4841,-112.134,1,4,1,4,0,0,0,"Shot - Wounded/Injured, Shot - Dead (murder, accidental, or suicide), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location), House party / Block Party / Park Party / Private Parties at event spaces / Weddings and Funerals, ETC","c(""https://www.azcentral.com/story/news/local/phoenix/2020/11/21/least-5-shot-1-killed-shooting-empty-building-phoenix/6373768002/"", ""https://www.abc15.com/news/region-phoenix-metro/west-phoenix/shooting-investigation-in-west-phoenix-near-35th-ave-and-earl-dr"")","2020-11-21",2020
1857439,"November 21, 2020","2:15 AM",1606006801,"Illinois","Chicago","W 79th St and S Justine St","N/A",41.7504,-87.6622,0,6,0,6,0,0,0,"Shot - Wounded/Injured, Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","c(""https://twitter.com/SPOTNEWSonIG/status/1330063157541425152"", ""https://twitter.com/SPOTNEWSonIG/status/1330063775647588355"", ""https://abc7chicago.com/6-hurt-in-auburn-gresham-shooting-cpd-says/8143265/"", ""https://chicago.suntimes.com/crime/2020/11/21/21588345/six-people-wounded-gresham-shooting-gun-violence"")","2020-11-21",2020
1858965,"November 21, 2020","9:23 PM",1606235401,"Nebraska","Bellevue","1307 Cornhusker Rd","Sonic Drive-In",41.158,-95.9342,2,2,2,2,0,0,1,"Shot - Wounded/Injured, Shot - Dead (murder, accidental, or suicide), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","c(""https://journalstar.com/news/local/crime-and-courts/two-people-killed-two-others-wounded-in-bellevue-shooting-one-man-in-custody/article_b01f7c25-8d68-5fcd-b508-c5b69ee3b623.html"", ""https://omaha.com/news/state-and-regional/bellevue-police-release-names-of-2-people-killed-and-2-wounded-in-shooting-at-sonic/article_f61c18eb-f43d-5857-976a-ac9ed996a8e5.html"", ""https://www.wowt.com/2020/11/24/bellevue-sonic-shooting-suspect-appears-in-court-held-without-bond/"")","2020-11-21",2020
2172178,"November 21, 2021","12:55 AM",1640057401,"New Jersey","Passaic","Howe Ave and Lafayette Ave","N/A",40.8587,-74.1352,0,5,0,5,0,0,2,"Shot - Wounded/Injured, Child Involved Incident, Child injured (not child shooter), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location), House party / Block Party / Park Party / Private Parties at event spaces / Weddings and Funerals, ETC","c(""https://www.njherald.com/story/news/passaic/passaic-city/2021/11/21/passaic-shooting-four-year-old-shot-four-others/8711359002/"", ""https://www.rlsmedia.com/article/update-4-year-old-child-newark-residents-among-five-shot-passaic-mass-shooting"", ""https://www.fox29.com/news/4-adults-1-child-wounded-in-shooting-at-nj-friendsgiving-party"", ""https://www.rlsmedia.com/article/update-passaic-man-teen-charged-shooting-injured-five"")","2021-11-21",2021
2172657,"November 21, 2021","2:00 AM",1651985025,"Louisiana","Baton Rouge","4888 Plank Rd","Charcoal Lounge",30.4943,-91.1546,1,4,1,4,0,0,1,"Shot - Wounded/Injured, Shot - Dead (murder, accidental, or suicide), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location), Bar/club incident - in or around establishment","c(""https://www.wafb.com/2021/11/21/one-killed-four-others-injured-baton-rouge-shooting/"", ""https://www.theadvocate.com/baton_rouge/news/crime_police/article_aa4d29a8-4bc5-11ec-83d7-5f35c49aca99.html"", ""https://www.wafb.com/2022/05/06/man-accused-shooting-family-members-now-arrested-connection-with-separate-deadly-shooting/"")","2021-11-21",2021
2761566,"November 21, 2023","8:30 PM",1700682189,"Pennsylvania","Philadelphia","3200 block of Fairhill St","N/A",40.0001,-75.1401,2,5,2,5,0,0,0,"Shot - Wounded/Injured, Shot - Dead (murder, accidental, or suicide), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location), Shootout (where VENN diagram of shooters and victims overlap), Drug Sales or Trafficking","c(""https://www.cbsnews.com/philadelphia/news/philadelphia-shooting-6th-street-allegheny-avenue-crime/"", ""https://apnews.com/article/philadelphia-shooting-drugs-1add2c67d4e9029c9f758be515f55f72"", ""https://6abc.com/mass-shooting-philadelphia-allegheny-avenue-philly-police-news/14090024/"")","2023-11-21",2023
3077345,"November 21, 2024","12:21 PM",1736057497,"Louisiana","New Orleans","716 Iberville St","Dickie Brennan's Steakhouse",29.9542,-90.0688,1,3,1,3,0,0,2,"Shot - Wounded/Injured, Shot - Dead (murder, accidental, or suicide), Drive-by (car to street, car to car), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location), Drug Sales or Trafficking, Possession of gun by felon or prohibited person","c(""https://www.fox8live.com/2024/11/21/1-killed-3-injured-french-quarter-shooting/"", ""https://www.wwltv.com/article/news/crime/four-shot-one-dead-in-french-quarter-shooting-nopd-says/289-58f74ce0-b92b-4a9c-b2ae-1bc6522d9e92"", ""https://www.nola.com/news/crime_police/new-orleans-mass-shooting-witness/article_3a5327ec-a83d-11ef-a97a-17f26cc5db2b.html"", ""https://www.fox8live.com/2024/11/21/nopd-arrests-one-seeks-two-others-targeted-french-quarter-shooting-that-left-1-dead-3-injured/"", ""https://www.wdsu.com/article/new-orleans-french-quarter-mass-shooting-victim-identified/63009430"", 
""https://www.nola.com/news/crime_police/men-accused-of-killing-one-in-french-quarter-shooting-booked/article_3d5e815a-ca59-11ef-aa58-235873ff4680.html"")","2024-11-21",2024
223651,"November 22, 2014","N/A",1509394315,"Ohio","Cleveland","1443 E 92nd St","N/A",41.518,-81.6234,4,1,4,1,0,0,1,"Shot - Wounded/Injured, Shot - Dead (murder, accidental, or suicide), Home Invasion, Home Invasion - Resident killed, Home Invasion - Resident injured, Mass Murder (4+ deceased victims excluding the subject/suspect/perpetrator , one location), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","c(""http://www.cleveland.com/metro/index.ssf/2014/11/cleveland_quintuple_homicide_o.html#incart_story_package"", ""http://www.newsnet5.com/news/local-news/oh-cuyahoga/friends-and-family-hold-vigil-for-murder-victims"", ""http://www.cleveland.com/metro/index.ssf/2015/05/cleveland_police_announce_arre.html#incart_2box_news_index.ssf"", ""http://www.cleveland.com/metro/index.ssf/2015/05/suspect_in_cleveland_quintuple.html#incart_river"", ""http://www.wkyc.com/news/local/cleveland/man-accused-of-5-murders-to-be-arraigned-again/133092060""
)","2014-11-22",2014
223799,"November 22, 2014","N/A",1748582155,"South Dakota","Sisseton","4th Ave","N/A",45.6638,-97.0458,4,1,3,1,1,0,0,"Shot - Wounded/Injured, Shot - Dead (murder, accidental, or suicide), Suicide^, Murder/Suicide, Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location), Domestic Violence, Under the influence of alcohol or drugs (only applies to the subject/suspect/perpetrator )","c(""http://www.grandforksherald.com/content/shooter-identified-among-four-dead-sisseton-sd-shooting"", ""http://www.ksfy.com/home/headlines/Sisseton-police-searching-for-suspect-in-quadruple-homicide-283579911.html"", ""http://www.aberdeennews.com/news/local/sisseton-shooting-victim-continues-recovery/article_b3d8daf0-0f32-5c35-b7f9-d7b47e8b720c.html"", ""http://www.argusleader.com/story/news/crime/2014/12/19/domestic-violence-behind-shooting-five-sisseton/20659351/"")","2014-11-22",2014
223729,"November 22, 2014","N/A",1429880975,"Ohio","Springfield","Clifton Avenue and Rice Street","N/A",39.9096,-83.8077,1,3,1,3,0,0,0,"Shot - Wounded/Injured, Shot - Dead (murder, accidental, or suicide), Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","c(""http://wdtn.com/2014/11/22/springfield-police-investigate-shooting/"", ""http://www.whio.com/news/news/crime-law/shooting-reported-in-springfield/njDDR/"", ""http://www.whio.com/news/news/crime-law/police-still-investigating-fatal-shooting-in-sprin/njFQZ/"")","2014-11-22",2014
453317,"November 22, 2015","N/A",1747845540,"Texas","Brownsville","1800 block of FM 802","N/A",25.9513,-97.4909,0,4,0,4,0,0,1,"Shot - Wounded/Injured, Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location), Bar/club incident - in or around establishment","c(""http://www.brownsvilleherald.com/news/local/article_e470a184-9323-11e5-9071-4fed529e7723.html"", ""https://www.facebook.com/BROWNSVILLEPOLICEDEPARTMENT/photos/a.1394115757496625/1634350020139863/?type=3"")","2015-11-22",2015
